"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"Clark","KY","Lexington","21","049",1203,81.7272727272727,81.7272727272727,81.7272727272727,81.7272727272727,82.0436507936508,81.9333333333333,82.5514856630314,83.7585034013605,83.2680058794708,82.1700495140888,81.3708260105448,80.5992609463605,80.3495974684722,79.0048005976878,78.9820675105485,77.8619528619529,76.5318132902879,76.3888888888889,78.8177339901478,78.512776905634,78.6111111111111,78.378895272591,77.4681905287654,76.2527233115468,77.8210357186998,77.9533108509749,77.9411558388199,77.3511904761905,77.262313860252,77.3450723450723,77.3660663886228,72.8670634920635,71.2985436893204,71.2985436893204,75.8664412510566,76.6121799279846,78.5839160839161,78.9336946458479,81.7881596774726,82.4879871863321,82.4025301785319,82.3114777618364,83.7837837837838,84.4713345864662,85.9712230215827,85.7365549493375,83.3522430881586,81.6831683168317,82.2633744855967,82.2314049586777,83.5770976760966,84.9826388888889,86.25,87.0121204967056,86.2002874940105,85.3187549805466,86.231884057971,85.3059440559441,85.8786868891727,83.7359546821464,84.3362351586036,84.7953216374269,83.5683042638296,84.9016282225238,84.4859045957462,85.9649122807018,87.5893766498306,85.9523270155302,87.4168179068361,85.9973389812099,85.777728026218,86.9047619047619,87.719298245614,86.2199384422766,87.3577235772358,93.0682406544475,93.717277486911,94.1558441558442,94.8231925178646,95.2203136669156,94.3396226415094,93.5457516339869,93.9529220779221,93.6011904761905,93.1034482758621,93.6169863373621,97.2718253968254,97.3877477291495,97.7645826056584,99.2375231053604,98.5793212312549,92.8171641791045,92.0219638242894,91.6279069767442,93.75,97.3776223776224,95.661788601373,98.8924050632911
"Barry","MO",,"29","009",1204,76.4623483226267,78.125,76.2452121723919,75.6359006200578,75.8064586840628,75.3908905506458,74.4659711872827,69.6378830083565,69.1629339305711,71.3392857142857,71.3392857142857,68.0431722196152,68.0431722196152,68.2910089224434,72.4985213711161,73.781512605042,74.732905982906,78.8502594920545,78.2258064516129,78.8502594920545,78.1236532788676,77.4703560074066,77.9047619047619,79.7409998727897,80.292820601081,78.3221065523576,77.3026933917945,74.9748666231183,73.5092680172303,71.1844291478756,70.8185346859692,68.7083210748259,67.6367869615832,67.8981511161765,69.8324022346369,69.8324022346369,67.2413793103448,66.5297619047619,69.0476190476191,74.7023809523809,75.0744047619048,76.7565371921808,80.0024082193574,76.0454275570056,76.484375,73.3945753730302,71.7411655033568,72.2294443616003,71.0630312166865,70.6260032102729,68.6883629191321,68.6883629191321,74.7318553025075,75.3968253968254,73.7244897959184,73.1288688801351,74.21875,75.6227758007118,73.2030704815073,72.6851851851852,71.4916245987526,73.7189440993789,75.9668508287293,76.7596281540505,81.4115308151093,78.1435076678379,74.2729435236341,72.8130899406688,73.3506944444444,71.3531746031746,71.751945970696,72.8645833333333,73.1969975490196,77.2520716385993,78.8753181128567,78.2416044776119,79.5971410006498,79.5902371669916,80.9349876314162,82.2222002043261,81.2209639953542,80.0094966761633,79.3567235302065,78.0856423173803,77.3359840954274,80.4065040650407,84.0544871794872,87.2007994914694,85.4999745624746,86.3376648818075,85.9817813765182,83.8138925294889,84.6751412429379,84.3409060203507,86.6935483870968,88.1410256410256,86.3819220476223,87.6263842079923
"Laclede","MO","Lebanon","29","105",1205,76.5322580645161,77.0071428571429,78.0091086532206,77.8421052631579,77.235704787234,76.2631578947368,76.1022763984589,76.2260456524608,74.984375,74.8904761904762,73.0968858131488,71.3431379263115,72.0853118862343,71.8562874251497,74.210626911315,75.7444504602057,75.625,73.2514566477479,74.4722955145119,74.0407081922049,74.3140243902439,72.5378787878788,72.4897290796767,71.664493698392,71.6813034529696,71.7365095628415,70.6818181818182,71.1805555555556,71.5060832025118,72.2105009633911,70.7322814607456,69.2217698735805,69.2942932911223,71.8500307314075,73.588276246171,74.3510638297872,74.7185033252533,74.975,75.9384484092793,76.1309823166141,75.9673718852845,75.9333333333333,76.9034749348462,76.7122287968442,77.9511533242877,79.1642142436727,76.7948717948718,78.0539772727273,77.2727272727273,77.6066720712746,77.4285714285714,77.2727272727273,78.3213924050633,78.3213924050633,77.5272732506261,79.0148063781321,79.4655427643701,82.1071428571429,81.5625,81.1310190369541,82.1071428571429,82.9771373671801,83.026397599481,81.2007874015748,81.6344432509846,81.2007874015748,78.7997265892003,76.8244575936884,79.1883346695269,80.3732443826225,79.3009135472371,78.7210608434437,79.7466763942931,80.8740507593925,81.6256830601093,83.6121836121836,84.2179759377212,82.676399026764,82.5918754745634,82.0707070707071,81.8561872909699,81.8452380952381,83.3194444444444,86.4243323442137,86.5212193664076,83.3333333333333,84.1733870967742,84.2115374828236,85.7766687461011,86.0524091293322,86.6836734693878,84.1733870967742,85.7680082364051,85.1325757575758,87.3100303951368,87.3100303951368,89.4859813084112,88.711201404726
"Morgan","IL","Jacksonville","17","137",1206,61.0815602836879,61.0291280864198,62.573084156635,65.9700854700855,64.6181371760308,64.4874899112187,66.4006824204379,66.8998679943456,66.2057144251415,64.878892733564,67.0303426639129,66.8269230769231,67.1073197152584,66.6169154228856,67.1379904162923,66.7219192499043,78.076171875,81.3845258871437,81.8744334862075,80.5921052631579,79.7173161158817,77.3694390715667,77.007087956836,74.7159090909091,81.7270423375075,80.1778083028083,84.6153846153846,83.9285714285714,78.8200655933214,75.96,75.0962772785623,75.0578703703704,76.5498198198198,75.3496503496503,77.3598105693682,79.0928548741049,77.4305555555556,76.6359918200409,79.0598290598291,80.1041064198959,80.2432000912357,77.7777777777778,75.4855167873601,75.9634888438134,76.3922764227642,78.2967931937173,67.8836069311446,74.3865030674847,78.2967931937173,78.859649122807,77.8571428571429,78.1628646222887,79.3269230769231,81.2121212121212,79.9487520760813,79.1052972852581,78.1800391389432,80.5460043832137,80.1851851851852,78.2619047619048,78.6666666666667,79.7301535673629,78.5573122529644,80.9770981231158,81.4027609401275,82.6208829712684,79.8076923076923,79.3492582218072,78.8022813688213,78.5573122529644,77.4641540629913,78.5573122529644,77.4641540629913,72.4729702162383,78.5185185185185,73.0855855855856,72.337962962963,78.7703016241299,81.8099937343358,84.3742802077702,88.1315538608198,89.6531100478469,87.4631788163375,84.1277407054338,91.2461348175634,83.8475782178854,83.5755533587308,84.7061467754811,87.6218323586745,81.7445185891325,80.6506965434395,79.3169357295157,79.9356223175966,80.8441558441558,82.1466727716728,80.4531066759328,82.7485380116959,79.4270833333333
"Greenbrier","WV",,"54","025",1207,94.7368421052632,93.125,93.9309210526316,93.0210918114144,91.1687170474517,86.6666666666667,90.5432595573441,97.923197492163,97.9623824451411,94.9162679425837,92.1570976758022,97.548171184244,92.8125,85.4409766860081,91.0645637189486,89.0887225285929,89.1731219600072,89.636559913638,89.0605296343001,88.8851035268275,88.8333333333333,89.449734948883,89.3533834586466,93.6151712004331,95,92.3353909465021,95.3754578754579,97.0695970695971,99.246252863744,98.6568422743334,94.1707267559886,93.3287245074317,98.4902597402597,99.0043179156909,97.0353535353535,98.0839260576424,106.785714285714,100.160256410256,104.620218750654,105.793650793651,101.360544217687,102.083333333333,100.229424190268,97.1295602198901,96.0737179487179,95.9259259259259,94.4182477678571,92.984496124031,93.7913552048726,92.840931324594,103.273759579348,104.263157205355,104.761904761905,102.362089201878,104.876649454963,101.800333407574,97.9097909790979,94.4656488549618,95.8188153310105,87.8409090909091,88.6836080586081,87.93211996337,88.1410256410256,95.6218688738837,98.1820505670199,98.4090909090909,94.9115178491868,93.75,97.1933471933472,100.200964630225,103.428201811125,103.00055030522,101.041666666667,98.3865267507612,97.6026837677323,100.200534759358,100.080128205128,100.080128205128,100.200534759358,105.461954058816,103.273331600832,102.662504699683,103.561643835616,102.077462472537,103.561643835616,104.59375,102.103642893792,101.646469968388,100,103.138331600832,103.081887858007,101.474815025612,100.874439461883,102.492950880204,103.658836335545,105.36398467433,105.10752688172,108.260869565217
"Montgomery","KS","Coffeyville","20","125",1208,53.6332179930796,53.9135194307608,53.6761131287712,53.4608504197055,51.6967663056919,52.726473175022,51.7565233483437,51.1208310552214,50.1860119047619,51.2465218740944,51.7089996864221,51.4184895610522,47.6738891311921,48.7650775416427,48.7650775416427,48.8196612310081,48.8742449203734,49.5455436205053,50.125,50.5681244756662,51.1708586296618,49.5921135074528,49.6927991521357,46.398891966759,47.0530835284934,47.6277372262774,46.7562828755114,48.8888888888889,46.9758064516129,48.8351254480287,46.4307849847746,48.5071694264459,47.3445205479452,47.328304331729,48.4171322160149,47.8041208791209,46.2898635772789,46.8999114260407,48.5118826203761,48.5118826203761,51.6115702479339,49.9047619047619,47.7585176329946,48.633833794933,49.5468073593074,47.181527617655,46.795523906409,46.448087431694,46.7964779459235,47.0341219572777,47.9346781940442,48.1097108969607,48.2087016023265,49.3950609418613,48.6153396548086,49.5944940476191,51.5719868952869,48.1798715203426,47.3772321428571,47.6243836844464,46.757526951693,46.4067091398917,47.1293916023993,47.6910828025478,54.5357902197023,52.9976958525346,53.0743294031742,53.5443037974684,53.4552839880134,52.1223047672334,49.4233937397035,49.4233937397035,48.4799609905187,47.5266362252664,47.3071324599709,47.7980665950591,51.5608771978199,48.1823943575614,48.7722865332298,46.6008771929825,45.1837849070108,44.9935362466209,44.2989864864865,44.4444444444444,45.316889949558,44.994944388271,45.4249783174328,46.2286845787288,45.4080198849734,47.088522383036,45.9032107989501,47.3447680192891,44.3409086324044,43.1755416635284,42.7927927927928,42.8134556574924,45.0064948041567,42.7131497828219
"Sagadahoc","ME","Portland","23","023",1209,134.739532649014,132.836719441984,132.8125,131.294964028777,134.35080405003,135.198474411613,132.270367979838,132.075511055486,132.09219858156,132.94236020378,129.262555077772,127.744659185324,127.65006385696,128.022191359407,133.093916338597,132.09219858156,128.023018648019,125.647354206,128.602621111486,128.747795414462,128.314892869687,126.084598698482,125.744047619048,124.340999849307,121.58956109134,121.120257537814,125.776197824809,127.151799687011,125.418060200669,126.511566268138,125.972222222222,126.152472527473,125.393081761006,126.789976133652,126.359317765568,125.746741004094,125.354416575791,121.732026143791,121.327254305978,124.9375,127.267573696145,130.787245800177,129.253472222222,126.318681318681,124.031589366066,123.224852071006,123.031496062992,123.150887573964,119.984567901235,115.436799719888,118.012081274025,121.963123644252,129.955645928463,132.35222173976,129.464285714286,132.09219858156,134.517766497462,133.478260869565,133.249825621948,134.517766497462,132.194547633872,130.445906432749,126.211400378838,125.60620756547,133.012820512821,134.664070107108,137.043189368771,136.989396312809,135.775845540302,138.457418173988,138.904598308668,133.187772925764,127.936879018118,126.232274669775,133.614088820827,141.11486120255,150.093808630394,145.833333333333,150.951178451178,147.507029500626,152.08008811419,157.491507036299,157.491507036299,156.015891032917,148.187919463087,142.397871676931,145.593419506463,147.209044908286,150.658642671496,157.870285710682,156.119791666667,160.180700585055,161.957270847691,160.721543225264,163.256025466121,159.533078977564,156.096096096096,157.485399820305
"Isle of Wight","VA","Virginia Beach","51","093",1210,141.076750395676,138.202222863741,137.140067733471,136.289749345305,136.586586586587,136.034861756344,134.576923076923,133.028926782748,133.308984660336,133.308984660336,133.016562584849,132.231040564374,132.857142857143,132.814830529572,130.374476865845,129.94938031251,131.141373721727,131.707317073171,131.627620221948,128.753940583065,127.814207650273,126.811594202899,125.964912280702,124.975,124.09103877859,121.132454624028,122.574193548387,121.527777777778,122.996531571035,123.830100512008,126.441881100266,126.974231088944,126.276338001899,127.012711864407,127.165012406948,127.165012406948,127.326128652454,125,122.634898388227,125,127.189991088291,126.784043026551,127.431800467654,125.362987044973,125.345468845326,124.885075084278,123.531818181818,123.643740340031,123.892171798069,123.700481134464,125.770308123249,128.541408327051,127.075567604202,127.733920308987,128.871314496314,128.536436007348,127.719528178244,127.721866307058,126.464713715047,127.021336407598,124.495289367429,126.429240862231,126.917079273342,128.74531835206,128.129143694605,129.945665225744,127.551477170994,127.605525819539,126.777983920841,124.061821434706,123.93056416615,123.93056416615,123.676975945017,123.676975945017,125.043509789703,128.052352290413,128.595503781292,128.478172174623,128.428927680798,126.015037593985,129.65636731158,130.795111061545,131.093537999628,132.074542897328,131.944444444444,133.097441480675,133.130467858501,132.17835741981,134.332890729242,133.92107472712,133.226671011669,133.229537366548,134.814814814815,135.158308308308,135.988887430492,137.074157303371,137.093548387097,139.436448263894
"Seneca","NY","Seneca Falls","36","099",1211,82.4539363484087,77.9300367495492,82.4539363484087,79.0499390986602,83.7801608579089,83.7801608579089,83.8607594936709,83.7801608579089,84.2581708812157,83.6685584333398,83.6683417085427,81.3609467455621,79.9731182795699,81.787175989086,83.2291666666667,84.5714285714286,84.5,87.9705053796287,88.9655172413793,88.5093167701863,89.915450928382,91.104735318445,98.7154150197628,97.2996741076424,100.817438692098,101.560035135523,96.5319914277331,95.1067927170868,98.8713318284424,101.515151515152,103.405172413793,102.592769796461,93.7498065479645,89.9036809089833,105.822015646713,106.917640726503,97.9779411764706,96.0144927536232,81.2610837438424,85.8585858585859,88.9538782167452,91.3440860215054,93.0388219544846,92.9032258064516,92.9032258064516,88.5044113558685,80.7100276914584,80.7678529674507,81.9613606495823,81.9575471698113,91.9192589565617,93.3915717255717,91.0570256410256,87.8822629969419,83.7827988338192,89.0183767951625,83.0436627913952,88.8148148148148,87.0915032679739,84.0232858990944,80.3571428571429,69.5052728634818,76.219512195122,82.1759259259259,82.3045267489712,77.5549805950841,80.0233563044514,80.9523809523809,83.1939799331104,80.9523809523809,80.138036809816,79.3774148226203,76.7123118066561,80.9544350715746,83.2228660602793,85.760667903525,89.428263214671,93.8583815028902,94.5909398242055,95.3525641025641,92.9430437399997,84.9909584086799,86.0742705570292,78.8033395176252,75.7241379310345,77.5431034482759,84.5510340015225,92.2307692307692,84.8214285714286,84.8214285714286,84.8214285714286,84.2855500378086,84.2855500378086,79.2461398728429,80.4671967787618,78.2530120481928,77.1533613445378,75.5864845938375
"Hopkins","TX","Sulphur Springs","48","223",1212,59.1078066914498,57.444134575972,59.0476190476191,56.1333096585111,54.7008547008547,54.041095890411,53.9672341792483,54.2465753424658,56.9549084531856,56.077694235589,54.1917442610169,55.8186738836265,58.763540083984,60.209193700031,58.6680843636898,59.2738781894613,61.8695791840668,61.3584036838066,61.3584036838066,55.3531598513011,54.7297042723019,57.8947368421053,57.1240105540897,57.2991649870429,56.2072336265885,58.4133611691023,54.0003612064295,54.2430414120842,54.0917447103711,57.8362090903562,61.8356084809759,60.231280253476,60.0784656933265,57.8988014649353,59.5154494382022,59.6782915929846,54.5233018580567,56.5217391304348,58.1029551954242,61.3839285714286,63.9784946236559,61.8695791840668,61.8695791840668,61.8695791840668,61.8695791840668,59.4660194174757,58.638935941643,57.4712643678161,56.7498682506764,52.3601398601399,54.9218275652702,54.8148148148148,59.4051126460802,65.4486246843088,58.6243386243386,61.4179705793933,60.8108385732462,61.0651974288338,62.607174259432,65.3798256537982,62.6391982182628,59.7266143718303,60.4564713534172,63.2115249472944,61.7183716815857,61.7183716815857,61.6966580976864,62.3711340206186,66.3741086121777,64.5944323862142,62.177033492823,61.8967134397288,63.2309783399301,70.8366889967525,70.8366889967525,64.8213021195605,64.4906743185079,64.5734597156398,65.3750283254022,65.7934722882328,66.1179803505638,68.6406661873952,68.0825737902932,68.5464961225812,69.1666666666667,69.5938104448743,72.4504889599606,71.8763225755652,67.7330508474576,69.8815857477275,70.3037120359955,74.6071431113995,75.7299270072993,72.234403210017,67.600700525394,68.5912698412698,69.1331206021928,62.064133221377
